model,year,odometer,price,DAS,accident_history,paintJob,wheels,emi,zipCode,interior,driveType,state
Model X,2018,33020.0,46600,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",703.0,91801,All Black Premium Interior,All-Wheel Drive,CA
Model X,2018,45395.0,47100,Enhanced Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"20"" Silver Wheels",712.0,91801,All Black Premium Interior,All-Wheel Drive,CA
Model X,2018,24487.0,48600,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Silver Wheels",739.0,91801,Black Textile Interior,All-Wheel Drive,CA
Model X,2018,49895.0,49300,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",752.0,91801,Black and White Premium Interior,All-Wheel Drive,CA
Model X,2018,33020.0,46600,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",703.0,93311,All Black Premium Interior,All-Wheel Drive,CA
Model X,2018,45395.0,47100,Enhanced Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"20"" Silver Wheels",712.0,93311,All Black Premium Interior,All-Wheel Drive,CA
Model X,2018,24487.0,48600,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Silver Wheels",739.0,93311,Black Textile Interior,All-Wheel Drive,CA
Model X,2018,49895.0,49300,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",752.0,93311,Black and White Premium Interior,All-Wheel Drive,CA
Model X,2018,61874.0,47500,Enhanced Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Sonic Carbon Wheels",719.0,95403,Black and White Premium Interior,All-Wheel Drive,CA
Model X,2018,57890.0,41200,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"20"" Silver Wheels",606.0,95403,Black and White Premium Interior,All-Wheel Drive,IL
Model X,2018,88123.0,44100,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",658.0,95403,Cream Premium Interior,All-Wheel Drive,GA
Model X,2018,33020.0,46600,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",703.0,95403,All Black Premium Interior,All-Wheel Drive,CA
Model X,2018,33382.0,46800,Autopilot,No Reported Accidents/Damage,Obsidian Black Metallic Paint,"20"" Silver Wheels",707.0,95403,All Black Premium Interior,All-Wheel Drive,NJ
Model X,2018,45395.0,47100,Enhanced Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"20"" Silver Wheels",712.0,95403,All Black Premium Interior,All-Wheel Drive,CA
Model X,2018,24487.0,48600,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Silver Wheels",739.0,95403,Black Textile Interior,All-Wheel Drive,CA
Model X,2018,59222.0,48800,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",743.0,95403,Black and White Premium Interior,All-Wheel Drive,NJ
Model X,2018,49895.0,49300,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",752.0,95403,Black and White Premium Interior,All-Wheel Drive,CA
Model X,2018,18721.0,50800,Enhanced Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",779.0,95403,Cream Premium Interior,All-Wheel Drive,NJ
Model X,2018,41895.0,51700,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"20"" Sonic Carbon Wheels",795.0,95403,Cream Premium Interior,All-Wheel Drive,VA
Model X,2018,29668.0,52400,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"20"" Silver Wheels",808.0,95403,Cream Premium Interior,All-Wheel Drive,FL
Model X,2018,44208.0,56500,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"20"" Silver Wheels",881.0,95403,All Black Premium Interior,All-Wheel Drive,MD
Model X,2018,44067.0,56900,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"22"" Onyx Black Wheels",889.0,95403,Black and White Premium Interior,All-Wheel Drive,FL
Model X,2018,29858.0,57100,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic Paint,"20"" Sonic Carbon Wheels",892.0,95403,All Black Premium Interior,All-Wheel Drive,WA
Model X,2018,27927.0,58300,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",914.0,95403,Black and White Premium Interior,All-Wheel Drive,MD
Model X,2019,72859.0,44800,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",671.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,75465.0,46100,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Silver Wheels",694.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NY
Model X,2019,83927.0,47000,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",710.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model X,2019,52338.0,50600,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",775.0,85209,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,MN
Model X,2019,47443.0,51000,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",782.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NC
Model X,2019,47301.0,51000,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",782.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CO
Model X,2019,68736.0,51700,Full Self-Driving Capability,Previously Repaired,Midnight Silver Metallic Paint,"20"" Silver Wheels",795.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model X,2019,39191.0,52500,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",809.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model X,2019,43197.0,53400,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",826.0,85209,Black and White Premium Interior,All-Wheel Drive,CA
Model X,2019,54711.0,53400,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"20"" Silver Wheels",826.0,85209,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,IL
Model X,2019,44552.0,54100,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"20"" Silver Wheels",838.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,47149.0,54200,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"20"" Two-Tone Slipstream Wheels",840.0,85209,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model X,2019,33617.0,55200,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",858.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,32110.0,55300,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",860.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,25369.0,55800,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",869.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MN
Model X,2019,74413.0,56200,Full Self-Driving Capability,No Reported Accidents/Damage,Solid Black Paint,"22"" Onyx Black Wheels",876.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model X,2019,45792.0,58300,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",914.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,26423.0,59800,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",941.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model X,2019,33722.0,59800,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Two-Tone Slipstream Wheels",941.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,27310.0,59900,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",942.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,38936.0,60900,Full Self-Driving Capability,No Reported Accidents/Damage,Red Multi-Coat Paint,"20"" Silver Wheels",960.0,85209,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,72859.0,44800,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",671.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,75465.0,46100,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Silver Wheels",694.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NY
Model X,2019,83927.0,47000,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",710.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model X,2019,52338.0,50600,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",775.0,85254,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,MN
Model X,2019,47443.0,51000,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",782.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NC
Model X,2019,47301.0,51000,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",782.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CO
Model X,2019,68736.0,51700,Full Self-Driving Capability,Previously Repaired,Midnight Silver Metallic Paint,"20"" Silver Wheels",795.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model X,2019,39191.0,52500,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",809.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model X,2019,43197.0,53400,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",826.0,85254,Black and White Premium Interior,All-Wheel Drive,CA
Model X,2019,54711.0,53400,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"20"" Silver Wheels",826.0,85254,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,IL
Model X,2019,44552.0,54100,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"20"" Silver Wheels",838.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,47149.0,54200,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"20"" Two-Tone Slipstream Wheels",840.0,85254,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model X,2019,33617.0,55200,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",858.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,32110.0,55300,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",860.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,25369.0,55800,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",869.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MN
Model X,2019,74413.0,56200,Full Self-Driving Capability,No Reported Accidents/Damage,Solid Black Paint,"22"" Onyx Black Wheels",876.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model X,2019,45792.0,58300,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",914.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,26423.0,59800,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",941.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model X,2019,33722.0,59800,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Two-Tone Slipstream Wheels",941.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,27310.0,59900,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",942.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,38936.0,60900,Full Self-Driving Capability,No Reported Accidents/Damage,Red Multi-Coat Paint,"20"" Silver Wheels",960.0,85254,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,72859.0,44800,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",671.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,75465.0,46100,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Silver Wheels",694.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NY
Model X,2019,83927.0,47000,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",710.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model X,2019,52338.0,50600,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",775.0,85281,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,MN
Model X,2019,47443.0,51000,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",782.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NC
Model X,2019,47301.0,51000,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",782.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CO
Model X,2019,68736.0,51700,Full Self-Driving Capability,Previously Repaired,Midnight Silver Metallic Paint,"20"" Silver Wheels",795.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model X,2019,39191.0,52500,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",809.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model X,2019,43197.0,53400,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",826.0,85281,Black and White Premium Interior,All-Wheel Drive,CA
Model X,2019,54711.0,53400,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"20"" Silver Wheels",826.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,IL
Model X,2019,44552.0,54100,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"20"" Silver Wheels",838.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,47149.0,54200,Autopilot,No Reported Accidents/Damage,Deep Blue Metallic,"20"" Two-Tone Slipstream Wheels",840.0,85281,Cream Premium Interior with Oak Wood D̩cor,All-Wheel Drive,CA
Model X,2019,33617.0,55200,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",858.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,32110.0,55300,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",860.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,25369.0,55800,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",869.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MN
Model X,2019,74413.0,56200,Full Self-Driving Capability,No Reported Accidents/Damage,Solid Black Paint,"22"" Onyx Black Wheels",876.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,GA
Model X,2019,45792.0,58300,Full Self-Driving Capability,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",914.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,26423.0,59800,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",941.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,FL
Model X,2019,33722.0,59800,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Two-Tone Slipstream Wheels",941.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,27310.0,59900,Autopilot,No Reported Accidents/Damage,Midnight Silver Metallic Paint,"22"" Onyx Black Wheels",942.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,38936.0,60900,Full Self-Driving Capability,No Reported Accidents/Damage,Red Multi-Coat Paint,"20"" Silver Wheels",960.0,85281,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CA
Model X,2019,72859.0,44800,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",671.0,85704,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,IL
Model X,2019,75465.0,46100,Autopilot,No Reported Accidents/Damage,Solid Black Paint,"20"" Silver Wheels",694.0,85704,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NY
Model X,2019,83927.0,47000,Autopilot,Previously Repaired,Pearl White Multi-Coat Paint,"20"" Silver Wheels",710.0,85704,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
Model X,2019,52338.0,50600,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",775.0,85704,Black and White Premium Interior with Dark Ash Wood D̩cor,All-Wheel Drive,MN
Model X,2019,47443.0,51000,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",782.0,85704,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,NC
Model X,2019,47301.0,51000,Autopilot,No Reported Accidents/Damage,Pearl White Multi-Coat Paint,"20"" Silver Wheels",782.0,85704,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,CO
Model X,2019,68736.0,51700,Full Self-Driving Capability,Previously Repaired,Midnight Silver Metallic Paint,"20"" Silver Wheels",795.0,85704,All Black Premium Interior with Figured Ash Wood D̩cor,All-Wheel Drive,MD
